PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,PTS_STD,REB_STD,AST_STD,STL_STD,BLK_STD,FG_PCT_STD,FG3_PCT_STD,MIN_STD,GAMES_LOGGED
203500,Steven Adams,1610612745,HOU,32.0,3,1,2,0.333,25.9,1.7,3.0,0.556,0.0,0.0,0.0,3.0,3.3,0.9,5.3,5.0,10.3,1.3,1.7,1.0,0.3,0.0,2.3,3.3,6.3,6.0,116.5,107.1,9.4,0.073,17.4,0.188,0.183,0.186,21.7,0.556,0.709,0.096,96.56,0.129,4.041451884327381,2.5166114784235836,1.5275252316519468,1.7320508075688772,0.5773502691896258,0.5204164998665332,0.0,10.535653752852738,3
1641854,Craig Porter Jr.,1610612739,CLE,25.0,4,3,1,0.75,15.3,2.5,4.3,0.588,0.8,2.0,0.375,0.5,0.8,0.667,1.0,2.0,3.0,1.8,0.8,1.8,0.0,0.0,0.5,1.5,6.3,5.3,122.9,107.7,15.2,0.146,25.0,0.069,0.154,0.109,10.7,0.676,0.682,0.141,102.21,0.139,5.315072906367325,2.943920288775949,0.9574271077563381,1.5,0.0,0.32499999999999996,0.4714045502538133,6.994045086119096,4
1628396,Tony Bradley,1610612754,IND,27.0,3,0,3,0.0,14.0,3.0,3.7,0.818,0.0,0.3,0.0,0.3,1.7,0.2,1.3,0.3,1.7,0.3,0.3,0.7,0.7,0.0,2.7,1.3,6.3,-4.3,101.1,112.9,-11.8,0.043,6.7,0.077,0.024,0.054,6.7,0.818,0.72,0.131,104.8,0.071,5.131601439446884,2.8867513459481287,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.16705188814656757,0.0,9.643650760992955,3
1630544,Tre Mann,1610612766,CHA,24.0,4,2,2,0.5,20.4,2.0,8.3,0.242,1.0,4.5,0.222,1.0,1.3,0.8,0.8,2.5,3.3,3.3,2.0,1.0,0.0,0.0,2.0,1.8,6.0,-4.0,113.2,121.3,-8.1,0.22,23.2,0.034,0.127,0.078,14.3,0.303,0.341,0.205,107.25,0.028,5.163977794943222,1.2583057392117916,2.753785273643051,0.816496580927726,0.0,0.24333858441822714,0.3147309697715389,6.244997998398398,4
1628379,Luke Kennard,1610612737,ATL,29.0,4,1,3,0.25,23.7,2.3,4.8,0.474,0.8,2.5,0.3,0.8,0.8,1.0,0.8,1.8,2.5,2.5,1.8,0.5,0.0,0.5,1.8,0.8,6.0,-3.8,107.0,114.4,-7.5,0.152,27.0,0.028,0.07,0.048,18.9,0.553,0.591,0.118,101.81,0.051,0.816496580927726,1.7320508075688772,0.5773502691896257,0.5773502691896257,0.0,0.313765836253726,0.4385107372307623,4.272001872658765,4
1630568,Luka Garza,1610612738,BOS,26.0,3,1,2,0.333,12.8,2.0,3.7,0.545,1.0,2.3,0.429,1.0,1.7,0.6,1.3,1.7,3.0,0.7,1.3,0.0,0.3,0.0,3.0,1.7,6.0,-0.3,109.9,105.9,4.0,0.077,10.5,0.1,0.114,0.107,21.1,0.682,0.682,0.187,103.7,0.054,8.717797887081348,2.6457513110645907,0.5773502691896258,0.0,0.5773502691896258,0.3664223428413356,0.4330127018922193,6.506407098647712,3
1642261,Dalton Knecht,1610612747,LAL,24.0,3,2,1,0.667,15.0,2.0,5.7,0.353,0.7,3.7,0.182,1.3,1.3,1.0,0.0,1.7,1.7,0.3,1.3,0.7,0.7,0.3,1.0,0.7,6.0,-3.7,104.9,120.4,-15.5,0.03,4.2,0.0,0.082,0.049,16.7,0.412,0.48,0.202,107.02,0.049,8.717797887081348,0.5773502691896257,0.5773502691896258,1.1547005383792517,0.5773502691896258,0.20889311461446816,0.14433756729740646,9.16515138991168,3
1630188,Jalen Smith,1610612741,CHI,25.0,3,3,0,1.0,12.5,2.0,6.3,0.316,0.7,2.7,0.25,1.3,2.0,0.667,1.3,2.3,3.7,0.7,1.3,0.3,0.0,1.0,1.7,1.7,6.0,2.0,111.6,104.7,7.0,0.067,7.4,0.098,0.184,0.139,14.8,0.368,0.416,0.253,109.79,0.038,8.717797887081348,1.1547005383792515,0.5773502691896258,0.5773502691896258,0.0,0.4330127018922193,0.5773502691896258,5.131601439446884,3
1630604,E.J. Liddell,1610612751,BKN,24.0,1,0,1,0.0,5.4,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,140.0,109.1,30.9,0.0,0.0,0.143,0.2,0.167,0.0,0.833,0.872,0.2,93.05,0.31,,,,,,,,,1
1631213,Tyrese Martin,1610612751,BKN,26.0,4,0,4,0.0,17.5,2.0,6.5,0.308,1.3,4.3,0.294,0.5,0.5,1.0,1.5,1.5,3.0,2.8,1.0,0.5,0.0,0.0,1.0,0.8,5.8,-4.0,117.3,125.5,-8.2,0.208,26.2,0.082,0.103,0.092,9.5,0.404,0.428,0.177,103.59,0.061,3.593976442141304,0.816496580927726,1.707825127659933,1.0,0.0,0.07500000000000001,0.21734668926241626,8.266397845091497,4
1630696,Dru Smith,1610612748,MIA,27.0,4,3,1,0.75,17.0,2.3,5.3,0.429,1.3,2.8,0.455,0.0,0.0,0.0,1.0,0.5,1.5,3.8,1.0,1.8,0.3,0.5,1.5,0.3,5.8,15.3,134.4,97.3,37.1,0.221,37.5,0.068,0.024,0.042,10.0,0.548,0.548,0.14,107.61,0.085,3.304037933599835,1.2909944487358056,2.5,0.9574271077563381,0.5,0.18498017911837653,0.2834412049555722,3.366501646120693,4
1629680,Matisse Thybulle,1610612757,POR,28.0,3,1,2,0.333,14.7,1.7,3.0,0.556,1.0,1.7,0.6,1.3,1.3,1.0,0.0,1.3,1.3,0.7,0.3,2.7,0.0,0.3,2.3,1.7,5.7,9.7,110.9,81.4,29.5,0.065,14.3,0.0,0.1,0.047,7.1,0.722,0.79,0.106,110.56,0.14,4.041451884327381,1.1547005383792517,1.1547005383792517,0.5773502691896258,0.0,0.5,0.5,0.5773502691896257,3
1628971,Bruce Brown,1610612743,DEN,29.0,3,2,1,0.667,18.1,2.3,4.3,0.538,0.7,1.3,0.5,0.3,0.7,0.5,1.3,3.0,4.3,2.0,1.0,0.7,0.3,0.7,3.0,0.3,5.7,4.7,129.3,115.3,14.1,0.133,26.1,0.082,0.143,0.116,13.0,0.615,0.612,0.13,103.46,0.069,4.725815626252608,1.1547005383792517,1.7320508075688772,0.5773502691896258,0.5773502691896258,0.24075506225207396,0.2886751345948129,4.58257569495584,3
1641740,Jaylen Clark,1610612750,MIN,24.0,3,2,1,0.667,15.1,2.0,4.7,0.429,0.3,1.3,0.25,1.3,1.3,1.0,1.7,1.3,3.0,1.3,0.3,1.0,0.0,0.0,3.3,1.0,5.7,-1.7,110.3,113.1,-2.8,0.125,19.0,0.104,0.085,0.095,4.8,0.464,0.539,0.143,103.93,0.071,3.511884584284246,1.0,1.5275252316519468,1.0,0.0,0.20816659994661327,0.5773502691896258,1.5275252316519468,3
1642345,Oso Ighodaro,1610612756,PHX,23.0,4,1,3,0.25,19.1,2.5,5.3,0.476,0.0,0.0,0.0,0.5,1.5,0.333,0.5,2.5,3.0,1.0,1.3,0.0,0.5,0.5,3.0,2.0,5.5,-6.8,97.0,114.8,-17.9,0.075,12.9,0.022,0.122,0.069,16.1,0.476,0.465,0.138,102.67,0.022,3.1091263510296048,2.449489742783178,0.0,0.0,0.5773502691896257,0.1462608970299307,0.0,4.193248541803041,4
1641765,Olivier-Maxence Prosper,1610612763,MEM,23.0,4,2,2,0.5,8.9,1.5,2.5,0.6,0.0,0.5,0.0,2.5,2.5,1.0,1.0,1.8,2.8,0.3,0.8,0.0,0.0,0.0,0.5,1.3,5.5,-7.0,100.0,126.4,-26.4,0.053,5.3,0.118,0.194,0.157,15.8,0.6,0.764,0.196,120.47,0.128,4.43471156521669,2.217355782608345,0.5,0.0,0.0,0.41635992042142256,0.0,8.421203397773187,4
1631200,Kris Murray,1610612757,POR,25.0,4,2,2,0.5,21.7,2.3,4.3,0.529,0.5,1.5,0.333,0.5,0.5,1.0,1.0,1.3,2.3,0.5,0.5,1.3,0.3,0.3,1.3,0.5,5.5,4.0,115.0,106.2,8.8,0.03,9.1,0.04,0.06,0.049,9.1,0.588,0.615,0.086,107.08,0.061,5.802298395176403,2.217355782608345,0.5773502691896257,0.9574271077563381,0.5,0.39845284120792346,0.47871355387816905,4.242640687119285,4
1630545,Terrence Shannon Jr.,1610612750,MIN,25.0,4,2,2,0.5,18.5,2.0,5.3,0.381,1.0,1.8,0.571,0.5,0.8,0.667,0.5,3.0,3.5,1.5,1.5,0.8,0.0,1.0,1.8,1.5,5.5,-5.8,108.6,125.8,-17.2,0.107,17.6,0.025,0.185,0.097,17.6,0.476,0.493,0.147,104.58,0.055,4.795831523312719,1.2909944487358056,2.3804761428476167,0.5,0.0,0.2370617008291301,0.5000555802441697,7.88986691902975,4
203078,Bradley Beal,1610612746,LAC,32.0,2,1,1,0.5,20.2,2.0,4.5,0.444,0.5,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,2.5,3.5,5.5,-3.5,127.3,131.3,-4.0,0.059,14.3,0.036,0.025,0.029,14.3,0.5,0.557,0.145,93.46,0.017,0.7071067811865476,0.0,1.4142135623730951,0.7071067811865476,0.0,0.07071067811865474,0.1767766952966369,0.0,2
1642954,Will Richard,1610612744,GSW,22.0,5,4,1,0.8,14.1,2.0,3.4,0.588,0.8,2.2,0.364,0.6,0.8,0.75,0.6,1.4,2.0,1.4,0.8,1.2,0.0,0.0,2.0,0.6,5.4,-7.0,97.5,123.7,-26.2,0.184,23.3,0.037,0.146,0.077,13.3,0.706,0.72,0.13,104.94,0.089,1.1401754250991378,1.8708286933869707,1.140175425099138,0.4472135954999579,0.0,0.22804977526847073,0.37269665949670117,7.395944834840239,5
1628366,Lonzo Ball,1610612739,CLE,28.0,3,2,1,0.667,23.0,1.7,6.0,0.278,1.0,4.3,0.231,1.0,1.7,0.6,1.3,2.7,4.0,6.3,3.0,1.0,0.0,0.3,0.3,1.7,5.3,-2.7,103.8,113.0,-9.2,0.38,39.6,0.05,0.127,0.084,18.8,0.361,0.396,0.16,109.03,0.086,4.932882862316247,2.0,1.5275252316519465,1.0,0.0,0.297117821747535,0.25751957854371643,0.5773502691896258,3
1641726,Dereck Lively II,1610612742,DAL,21.0,3,1,2,0.333,16.9,2.3,3.0,0.778,0.0,0.0,0.0,0.7,1.3,0.5,1.3,3.7,5.0,3.0,1.7,0.7,1.3,0.3,3.0,1.0,5.3,5.0,110.9,99.2,11.8,0.209,36.0,0.078,0.193,0.139,20.0,0.778,0.743,0.122,112.39,0.11,2.309401076758503,2.6457513110645907,1.0,1.1547005383792517,1.5275252316519468,0.2516611478423583,0.0,5.859465277082315,3
1642281,Jaylon Tyson,1610612739,CLE,22.0,4,3,1,0.75,21.3,1.8,4.3,0.412,1.0,2.5,0.4,0.8,1.0,0.75,0.5,1.5,2.0,1.0,1.3,0.8,0.5,0.0,3.8,0.5,5.3,-4.3,104.8,112.8,-7.9,0.067,14.3,0.024,0.068,0.047,17.9,0.529,0.56,0.115,105.29,0.014,2.0615528128088303,1.632993161855452,0.0,1.5,0.5773502691896257,0.3145764348029479,0.28476774161879126,5.446711546122731,4
1631104,Blake Wesley,1610612757,POR,22.0,4,2,2,0.5,17.2,2.0,5.5,0.364,0.0,1.0,0.0,1.3,2.0,0.625,0.5,2.5,3.0,3.5,1.5,1.5,0.0,0.8,2.8,2.5,5.3,-2.3,106.0,107.7,-1.7,0.311,31.1,0.024,0.152,0.08,13.3,0.364,0.411,0.168,107.03,0.069,1.5,2.160246899469287,0.5773502691896257,1.0,0.0,0.09281657538751723,0.0,2.160246899469287,4
1628988,Aaron Holiday,1610612745,HOU,29.0,1,1,0,1.0,7.2,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,130.8,138.5,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.833,0.214,86.27,0.129,,,,,,,,,1
1641722,Jordan Hawkins,1610612740,NOP,23.0,3,0,3,0.0,16.6,1.7,4.7,0.357,1.0,2.7,0.375,0.7,0.7,1.0,0.7,1.7,2.3,1.0,0.3,0.0,0.0,0.0,0.3,0.7,5.0,-0.7,112.1,115.3,-3.2,0.094,15.8,0.039,0.078,0.061,5.3,0.464,0.504,0.139,94.77,0.074,4.358898943540674,1.5275252316519465,0.0,0.0,0.0,0.5016775192624574,0.5204164998665332,1.5275252316519468,3
1630700,Dyson Daniels,1610612737,ATL,22.0,4,1,3,0.25,29.0,2.0,6.3,0.32,0.3,0.5,0.5,0.8,1.5,0.5,1.0,4.8,5.8,2.3,2.0,2.0,0.5,0.5,3.8,1.5,5.0,-5.0,111.0,118.0,-6.9,0.096,20.0,0.033,0.167,0.098,17.8,0.34,0.362,0.13,105.63,0.031,2.581988897471611,2.753785273643051,1.2583057392117916,0.816496580927726,0.5773502691896257,0.1629036013516378,0.5,4.96655480858378,4
1630214,Xavier Tillman,1610612738,BOS,26.0,3,1,2,0.333,12.0,2.3,4.3,0.538,0.3,1.3,0.25,0.0,0.0,0.0,1.7,1.7,3.3,0.7,0.3,0.7,0.3,0.3,2.0,0.3,5.0,-0.3,124.7,124.3,0.3,0.077,12.5,0.152,0.135,0.143,6.3,0.577,0.577,0.171,98.29,0.086,1.7320508075688772,3.511884584284246,0.5773502691896258,1.1547005383792517,0.5773502691896258,0.4330127018922193,0.5773502691896258,4.725815626252608,3
1630208,Nick Richards,1610612756,PHX,27.0,4,1,3,0.25,9.6,1.8,3.3,0.538,0.0,0.0,0.0,1.5,1.5,1.0,2.3,2.3,4.5,0.0,1.0,0.3,0.8,0.3,1.8,1.8,5.0,-4.5,111.4,130.9,-19.5,0.0,0.0,0.225,0.209,0.217,20.0,0.538,0.639,0.206,99.65,0.107,2.581988897471611,3.872983346207417,0.0,0.5,1.5,0.38509262954948037,0.0,4.112987559751022,4
1642275,Tidjane Salaün,1610612766,CHA,20.0,4,2,2,0.5,15.5,1.5,3.3,0.462,1.0,2.0,0.5,1.0,1.5,0.667,1.0,4.5,5.5,1.0,0.3,0.5,0.3,0.0,1.8,0.8,5.0,5.0,135.0,117.0,18.0,0.07,19.0,0.07,0.29,0.185,4.8,0.615,0.639,0.105,107.8,0.095,3.366501646120693,1.2909944487358056,0.0,1.0,0.5,0.4097888684025796,0.416700031997439,1.707825127659933,4
1631126,Caleb Love,1610612757,POR,24.0,1,1,0,1.0,11.2,2.0,10.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,103.7,85.2,18.5,0.111,9.1,0.0,0.267,0.121,0.0,0.25,0.25,0.278,116.23,0.051,,,,,,,,,1
1630538,Bones Hyland,1610612750,MIN,25.0,4,2,2,0.5,14.6,2.0,4.8,0.421,0.8,2.8,0.273,0.3,0.5,0.5,0.0,1.3,1.3,1.5,1.5,0.8,0.0,0.5,1.8,0.5,5.0,-0.8,105.9,104.9,1.0,0.162,18.8,0.0,0.082,0.04,18.8,0.5,0.503,0.188,99.48,0.045,2.943920288775949,0.9574271077563381,0.5773502691896257,0.9574271077563381,0.0,0.20903667939702192,0.2114369488366055,4.716990566028302,4
1641707,Taylor Hendricks,1610612762,UTA,21.0,3,2,1,0.667,18.1,1.7,4.3,0.385,0.7,2.0,0.333,1.0,1.3,0.75,2.0,3.0,5.0,0.3,0.7,0.7,0.3,0.7,0.7,0.7,5.0,-2.7,105.9,114.7,-8.7,0.024,5.6,0.094,0.148,0.12,11.1,0.462,0.508,0.12,103.33,0.071,7.0,1.7320508075688772,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.33350012493750786,0.38509262954948037,1.1547005383792515,3
1642278,Tyler Kolek,1610612752,NYK,24.0,4,2,2,0.5,12.0,2.0,4.8,0.421,0.8,2.8,0.273,0.0,0.0,0.0,0.5,0.3,0.8,2.0,1.0,0.3,0.0,0.3,1.8,1.3,4.8,-0.8,107.5,110.8,-3.2,0.32,25.8,0.036,0.023,0.03,12.9,0.5,0.5,0.195,93.14,0.051,2.0615528128088303,0.5,1.632993161855452,0.5,0.0,0.08178579746304773,0.15760076141948046,1.8257418583505538,4
1641730,Noah Clowney,1610612751,BKN,21.0,4,0,4,0.0,20.0,1.5,6.0,0.25,1.0,4.3,0.235,0.8,0.8,1.0,1.3,2.3,3.5,2.0,1.3,0.3,0.0,1.3,1.3,1.0,4.8,-7.3,107.7,124.9,-17.2,0.154,21.1,0.057,0.129,0.089,13.2,0.333,0.375,0.152,101.49,0.036,2.0615528128088303,1.2909944487358056,0.816496580927726,0.5,0.0,0.15760076141948046,0.16020611723651504,3.265986323710904,4
1629048,Goga Bitadze,1610612753,ORL,26.0,4,1,3,0.25,16.6,1.8,2.8,0.636,0.0,0.5,0.0,1.3,2.3,0.556,1.8,4.5,6.3,2.0,0.8,0.5,0.8,0.0,1.5,1.3,4.8,1.5,114.1,109.3,4.8,0.143,30.8,0.095,0.247,0.17,11.5,0.636,0.635,0.104,108.02,0.114,2.362907813126304,2.753785273643051,1.632993161855452,0.5773502691896257,0.9574271077563381,0.27547111161305704,0.0,2.0615528128088303,4
201144,Mike Conley,1610612750,MIN,38.0,4,2,2,0.5,18.0,1.3,5.0,0.25,0.8,2.5,0.3,1.5,1.5,1.0,0.8,1.3,2.0,2.3,1.3,0.5,0.3,0.0,2.5,1.0,4.8,-4.0,103.9,118.1,-14.2,0.184,25.0,0.035,0.075,0.053,13.9,0.325,0.42,0.146,100.91,0.028,4.272001872658765,0.816496580927726,2.0615528128088303,0.5773502691896257,0.5,0.1559580606017742,0.2083000640102318,8.286535263104035,4
1642450,Daniss Jenkins,1610612765,DET,24.0,3,2,1,0.667,12.7,1.7,3.0,0.556,0.7,1.0,0.667,0.7,0.7,1.0,0.0,0.0,0.0,2.0,1.3,1.3,0.0,0.0,1.3,0.7,4.7,0.7,104.9,102.4,2.4,0.261,30.0,0.0,0.0,0.0,20.0,0.667,0.709,0.143,103.7,0.102,4.509249752822894,0.0,2.6457513110645907,1.5275252316519468,0.0,0.33350012493750786,0.5,8.736894948054104,3
203991,Clint Capela,1610612745,HOU,31.0,3,1,2,0.333,8.5,2.0,2.0,1.0,0.0,0.0,0.0,0.7,0.7,1.0,0.7,1.0,1.7,0.0,0.3,0.3,0.7,0.0,1.0,0.3,4.7,4.3,140.7,121.2,19.6,0.0,0.0,0.091,0.125,0.109,12.5,1.0,1.017,0.127,99.67,0.118,3.0550504633038935,2.0816659994661326,0.0,0.5773502691896258,1.1547005383792517,0.0,0.0,5.033222956847166,3
1642419,Jamison Battle,1610612761,TOR,24.0,3,1,2,0.333,8.8,1.7,2.7,0.625,1.3,2.0,0.667,0.0,0.0,0.0,0.3,1.7,2.0,0.0,0.7,0.3,0.0,0.0,0.7,0.3,4.7,4.3,121.3,105.2,16.1,0.0,0.0,0.033,0.167,0.1,20.0,0.875,0.875,0.141,108.04,0.111,3.7859388972001824,1.0,0.0,0.5773502691896258,0.0,0.34707780107635805,0.5773502691896258,2.0,3
1641763,Julian Phillips,1610612741,CHI,21.0,2,2,0,1.0,9.7,2.0,4.0,0.5,0.5,1.5,0.333,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,4.5,3.0,111.1,97.8,13.3,0.0,0.0,0.045,0.042,0.043,0.0,0.563,0.563,0.151,111.63,0.092,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,0.7071067811865476,0.0,0.3535533905932738,0.0,2
1631133,Jabari Walker,1610612755,PHI,23.0,4,4,0,1.0,13.5,2.0,4.5,0.444,0.0,1.3,0.0,0.5,0.5,1.0,1.8,2.0,3.8,0.0,0.5,0.3,0.8,1.0,3.3,0.8,4.5,0.0,127.9,130.3,-2.3,0.0,0.0,0.135,0.157,0.146,9.5,0.444,0.477,0.16,97.74,0.031,3.415650255319866,1.2583057392117916,0.0,0.5,0.9574271077563381,0.45643546458763845,0.0,5.446711546122731,4
1642348,Justin Edwards,1610612755,PHI,21.0,4,4,0,1.0,11.5,1.5,3.3,0.462,1.3,2.8,0.455,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.5,0.0,0.0,0.0,2.0,0.0,4.3,-6.0,112.5,133.0,-20.5,0.029,6.3,0.0,0.05,0.022,12.5,0.654,0.654,0.126,109.88,0.013,3.774917217635375,0.5773502691896257,0.5,0.0,0.0,0.24944388146434862,0.24568882758481306,8.05708797684788,4
203083,Andre Drummond,1610612755,PHI,32.0,4,4,0,1.0,13.4,2.0,3.5,0.571,0.0,0.5,0.0,0.3,1.3,0.2,3.5,4.0,7.5,0.8,0.0,0.8,0.8,0.3,2.0,0.8,4.3,0.0,121.1,119.0,2.1,0.071,15.8,0.215,0.302,0.254,0.0,0.571,0.525,0.113,103.35,0.121,3.095695936834452,5.196152422706632,0.9574271077563381,0.9574271077563381,0.9574271077563381,0.3145764348029479,0.0,8.34665601703261,4
1631119,Jaylin Williams,1610612760,OKC,23.0,5,5,0,1.0,16.0,1.6,4.6,0.348,0.6,3.6,0.167,0.4,0.4,1.0,0.4,3.0,3.4,1.6,1.2,0.8,0.4,0.0,1.8,1.0,4.2,1.8,99.4,90.2,9.2,0.151,21.1,0.025,0.147,0.094,15.8,0.413,0.44,0.166,102.13,0.078,1.9235384061671346,2.701851217221259,1.51657508881031,0.8366600265340756,0.5477225575051662,0.20984827852522403,0.20466509228493265,2.0,5
1631245,Quenton Jackson,1610612754,IND,27.0,1,0,1,0.0,9.9,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,-4.0,90.9,114.3,-23.4,0.0,0.0,0.0,0.143,0.091,25.0,0.75,0.694,0.174,104.77,0.056,,,,,,,,,1
1630164,James Wiseman,1610612754,IND,24.0,1,0,1,0.0,19.9,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,-15.0,55.8,95.1,-39.3,0.0,0.0,0.143,0.0,0.075,50.0,0.667,0.667,0.122,101.56,0.011,,,,,,,,,1
1629750,Javonte Green,1610612765,DET,32.0,4,2,2,0.5,15.8,1.5,5.5,0.273,0.5,2.0,0.25,0.5,0.8,0.667,1.0,1.5,2.5,1.0,0.5,0.8,0.3,1.0,0.8,0.8,4.0,-6.0,94.2,108.4,-14.1,0.114,13.8,0.052,0.078,0.065,6.9,0.318,0.343,0.145,107.17,0.051,3.559026084010437,1.7320508075688772,0.816496580927726,0.5,0.5,0.15736263851372093,0.2362907813126304,4.242640687119285,4
1630256,Jae'Sean Tate,1610612745,HOU,30.0,1,1,0,1.0,7.2,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,-1.0,130.8,138.5,-7.7,0.0,0.0,0.0,0.125,0.077,0.0,0.667,0.667,0.214,86.27,0.065,,,,,,,,,1
1630587,Isaiah Livers,1610612756,PHX,27.0,2,0,2,0.0,13.0,1.0,3.0,0.333,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.5,1.0,4.0,-1.0,111.7,116.9,-5.3,0.0,0.0,0.0,0.032,0.016,0.0,0.5,0.581,0.099,109.8,0.042,1.4142135623730951,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0,11.313708498984761,2
1630534,Ochai Agbaji,1610612761,TOR,25.0,4,1,3,0.25,16.5,1.5,3.8,0.4,0.3,1.8,0.143,0.8,1.0,0.75,0.3,1.8,2.0,1.0,0.3,1.0,0.0,0.5,2.0,1.0,4.0,2.0,111.2,105.2,6.0,0.071,18.2,0.014,0.108,0.058,4.5,0.433,0.477,0.102,111.08,0.043,0.816496580927726,1.1547005383792515,0.816496580927726,0.816496580927726,0.0,0.3403429642777023,0.125,5.259911279353167,4
1642879,Ben Saraf,1610612751,BKN,19.0,4,0,4,0.0,19.6,1.3,5.3,0.238,0.5,2.5,0.2,1.0,1.5,0.667,0.3,2.0,2.3,3.8,1.3,0.5,0.0,1.0,2.3,1.0,4.0,-8.5,121.6,142.6,-21.0,0.221,34.1,0.012,0.125,0.062,11.4,0.286,0.338,0.158,99.14,0.024,3.6514837167011076,3.2015621187164243,1.8929694486000912,0.5773502691896257,0.0,0.2049162430522936,0.20000000000000004,4.203173404306164,4
1629614,Andrew Nembhard,1610612754,IND,25.0,1,0,1,0.0,16.9,0.0,5.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,-3.0,84.2,97.2,-13.0,0.444,30.8,0.0,0.053,0.026,15.4,0.0,0.296,0.214,105.34,0.0,,,,,,,,,1
1629637,Jaxson Hayes,1610612747,LAL,25.0,1,0,1,0.0,14.1,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,-6.0,100.0,125.0,-25.0,0.111,20.0,0.125,0.364,0.222,20.0,0.667,0.667,0.111,96.91,0.115,,,,,,,,,1
1630643,Jay Huff,1610612754,IND,28.0,3,0,3,0.0,12.6,1.7,3.7,0.455,0.7,2.3,0.286,0.0,0.0,0.0,0.7,1.0,1.7,0.0,0.7,0.0,0.7,0.0,1.7,0.0,4.0,-4.3,91.7,108.4,-16.8,0.0,0.0,0.041,0.064,0.052,15.4,0.545,0.545,0.134,106.31,0.031,1.7320508075688772,1.5275252316519468,0.0,0.0,1.1547005383792517,0.05773502691896257,0.25,3.055050463303893,3
1628418,Thomas Bryant,1610612739,CLE,28.0,1,1,0,1.0,6.8,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,-12.0,53.3,133.3,-80.0,0.0,0.0,0.1,0.125,0.111,0.0,0.5,0.5,0.235,105.62,0.026,,,,,,,,,1
201569,Eric Gordon,1610612755,PHI,36.0,2,2,0,1.0,7.8,1.5,2.0,0.75,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,4.0,-3.0,135.3,152.9,-17.6,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.122,105.29,0.062,5.656854249492381,0.0,0.0,0.7071067811865476,0.0,0.5303300858899106,0.4716402230514272,4.242640687119285,2
1626192,Pat Connaughton,1610612766,CHA,32.0,1,1,0,1.0,2.4,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,180.0,50.0,130.0,0.5,33.3,0.0,0.0,0.0,0.0,1.0,0.82,0.4,91.91,0.364,,,,,,,,,1
